MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,VesselType
200000002,2026-08-01 09:30:00,14.29127488302244,81.93507785317354,15.704025217686755,49.72810009421939,49.72810009421939,VESSEL_200000002,Cargo
200000002,2026-08-01 10:00:00,14.371354409772657,82.02834708132985,15.040303940485094,47.718332394928794,47.718332394928794,VESSEL_200000002,Cargo
200000002,2026-08-01 10:30:00,14.456251603695707,82.11980626020589,14.52460935792169,48.21881096365992,48.21881096365992,VESSEL_200000002,Cargo
200000002,2026-08-01 11:00:00,14.543039604939128,82.20560302565742,14.539736471618891,48.33856051000981,48.33856051000981,VESSEL_200000002,Cargo
200000002,2026-08-01 11:30:00,14.623949283898344,82.30071561917391,13.019864953649993,49.09597582171812,49.09597582171812,VESSEL_200000002,Cargo
200000002,2026-08-01 12:00:00,14.710072671273126,82.389114831324,15.640414749826764,45.813372287533106,45.813372287533106,VESSEL_200000002,Cargo
200000002,2026-08-01 12:30:00,14.789755997078968,82.48079986290968,14.442130563772698,53.95622137664237,53.95622137664237,VESSEL_200000002,Cargo
200000002,2026-08-01 13:00:00,14.87430463118043,82.57709338893918,15.95399862510627,49.65143179779545,49.65143179779545,VESSEL_200000002,Cargo
200000002,2026-08-01 13:30:00,14.959887864674618,82.6652298578431,15.604574912925633,45.97314363547403,45.97314363547403,VESSEL_200000002,Cargo
200000002,2026-08-01 14:00:00,15.03979376217983,82.7536801296763,15.766170670723428,41.56448028757325,41.56448028757325,VESSEL_200000002,Cargo
200000002,2026-08-01 14:30:00,15.124486046158774,82.84541678100514,15.947833829595893,51.210343346803874,51.210343346803874,VESSEL_200000002,Cargo
200000002,2026-08-01 15:00:00,15.209823312715061,82.9379827382997,13.204546480475335,47.12123253865657,47.12123253865657,VESSEL_200000002,Cargo
200000002,2026-08-01 15:30:00,15.287098680940407,83.02620773502996,16.287815169405295,50.643667457636056,50.643667457636056,VESSEL_200000002,Cargo
200000002,2026-08-01 16:00:00,15.371305509394267,83.11593996577908,14.809368829004836,41.373197656241935,41.373197656241935,VESSEL_200000002,Cargo
200000002,2026-08-01 16:30:00,15.454621764622459,83.20931452525232,15.931898772235272,50.49980576426977,50.49980576426977,VESSEL_200000002,Cargo
200000002,2026-08-01 17:00:00,15.534642141085884,83.30002234556456,14.848620309361152,49.52544983001104,49.52544983001104,VESSEL_200000002,Cargo
200000002,2026-08-01 17:30:00,15.62571781439221,83.38601024135015,14.18548331093747,50.41053001711435,50.41053001711435,VESSEL_200000002,Cargo
200000002,2026-08-01 18:00:00,15.702582881155829,83.48381172179712,15.144943348829234,51.688918332364594,51.688918332364594,VESSEL_200000002,Cargo
200000002,2026-08-01 18:30:00,15.787864857557521,83.57321045687823,15.845058292117614,48.62038850383342,48.62038850383342,VESSEL_200000002,Cargo
200000002,2026-08-01 19:00:00,15.87273622159179,83.66284672177412,13.913241471389194,46.71835500194581,46.71835500194581,VESSEL_200000002,Cargo
200000002,2026-08-01 19:30:00,15.955223049667316,83.75379592882153,15.77641098303887,42.16331799325553,42.16331799325553,VESSEL_200000002,Cargo
200000002,2026-08-01 20:00:00,16.03853875159741,83.84671515798541,14.03299850731601,43.34474831669597,43.34474831669597,VESSEL_200000002,Cargo
200000002,2026-08-01 20:30:00,16.12245405696754,83.93616412306832,14.788012791689233,54.10080135533252,54.10080135533252,VESSEL_200000002,Cargo
200000002,2026-08-01 21:00:00,16.20702370747484,84.0268820986184,15.330703237452669,59.094263904878,59.094263904878,VESSEL_200000002,Cargo
200000002,2026-08-01 21:30:00,16.288160471057804,84.11191451969776,16.380841097645717,45.16750124836345,45.16750124836345,VESSEL_200000002,Cargo
200000002,2026-08-01 22:00:00,16.37204723025005,84.20926377144887,13.17432719506965,41.197762332616875,41.197762332616875,VESSEL_200000002,Cargo
200000002,2026-08-01 22:30:00,16.451889588412953,84.29577950329637,15.216223342145568,50.07693761721143,50.07693761721143,VESSEL_200000002,Cargo
200000002,2026-08-01 23:00:00,16.53890536757168,84.38526534990591,12.46648329949593,47.727766330099485,47.727766330099485,VESSEL_200000002,Cargo
200000002,2026-08-01 23:30:00,16.620669942071572,84.4797327590144,15.478540362349845,48.147205563440984,48.147205563440984,VESSEL_200000002,Cargo
200000003,2026-08-01 00:00:00,12.753905213362815,80.54891025164163,11.22880905582889,8.471115292486132,8.471115292486132,VESSEL_200000003,Tanker
200000003,2026-08-01 00:30:00,12.840606600003596,80.56370175919318,10.290738413083341,14.587416363729357,14.587416363729357,VESSEL_200000003,Tanker
200000003,2026-08-01 01:00:00,12.920877974051677,80.57735722944958,8.92609518296865,358.77174055436745,358.77174055436745,VESSEL_200000003,Tanker
200000003,2026-08-01 01:30:00,13.00880739521513,80.59716577923388,10.123396514028897,11.428771563318254,11.428771563318254,VESSEL_200000003,Tanker
200000003,2026-08-01 02:00:00,13.097642188390516,80.61403902102766,10.339142645685332,17.207750601455977,17.207750601455977,VESSEL_200000003,Tanker
200000003,2026-08-01 02:30:00,13.180947836015617,80.62542558964417,9.813880228212737,3.0371385907839112,3.0371385907839112,VESSEL_200000003,Tanker
200000003,2026-08-01 03:00:00,13.264287144292936,80.64210109004438,11.211865599790073,19.043670309438912,19.043670309438912,VESSEL_200000003,Tanker
200000003,2026-08-01 03:30:00,13.348598878271302,80.65931951568575,9.367736641253938,12.813306595925003,12.813306595925003,VESSEL_200000003,Tanker
200000003,2026-08-01 04:00:00,13.436400897302335,80.67058878642624,11.336577571979955,7.414817589565337,7.414817589565337,VESSEL_200000003,Tanker
200000003,2026-08-01 04:30:00,13.520895099428618,80.68782783058406,9.753997303723915,12.57927335708358,12.57927335708358,VESSEL_200000003,Tanker
200000003,2026-08-01 05:00:00,13.606884240525146,80.7063413967399,10.770202434340314,17.043129431249827,17.043129431249827,VESSEL_200000003,Tanker
200000003,2026-08-01 05:30:00,13.691876986206944,80.71844709443035,11.475502996983455,8.782380293122719,8.782380293122719,VESSEL_200000003,Tanker
200000003,2026-08-01 06:00:00,13.780091572699481,80.7378843016191,10.277143050208126,12.183700623840467,12.183700623840467,VESSEL_200000003,Tanker
200000003,2026-08-01 06:30:00,13.867064242232233,80.75698824577955,10.47766171554425,11.240774120194368,11.240774120194368,VESSEL_200000003,Tanker
200000003,2026-08-01 07:00:00,13.950614526728568,80.76685969998461,10.741350953029727,10.31050691383971,10.31050691383971,VESSEL_200000003,Tanker
200000003,2026-08-01 07:30:00,14.034389692138204,80.78260102176695,8.818713087102502,0.07490397365253365,0.07490397365253365,VESSEL_200000003,Tanker
200000003,2026-08-01 08:00:00,14.116826936790964,80.79906714613767,10.11508899376271,20.12597696575658,20.12597696575658,VESSEL_200000003,Tanker
200000003,2026-08-01 08:30:00,14.206573521058411,80.81377705180357,10.755989032862429,8.404429971857367,8.404429971857367,VESSEL_200000003,Tanker
200000003,2026-08-01 09:00:00,14.28909263594417,80.8317886226638,11.027451697386864,8.743528734188915,8.743528734188915,VESSEL_200000003,Tanker
200000003,2026-08-01 09:30:00,14.377088895987374,80.84485083224138,10.41461964277374,23.428189786588156,23.428189786588156,VESSEL_200000003,Tanker
200000003,2026-08-01 10:00:00,14.460707181708809,80.86571787503557,10.49980075858468,13.343706630257977,13.343706630257977,VESSEL_200000003,Tanker
200000003,2026-08-01 10:30:00,14.545447285136428,80.87822736818873,9.628798183686051,12.591327948396758,12.591327948396758,VESSEL_200000003,Tanker
200000003,2026-08-01 11:00:00,14.629157606448496,80.89561609115239,11.49356758485738,12.272478189795143,12.272478189795143,VESSEL_200000003,Tanker
200000003,2026-08-01 11:30:00,14.71558801266141,80.91090958916709,10.099607524865059,15.117556780934738,15.117556780934738,VESSEL_200000003,Tanker
200000003,2026-08-01 12:00:00,14.797797527261745,80.92504718060093,8.417468585287473,2.9645170024729675,2.9645170024729675,VESSEL_200000003,Tanker
200000003,2026-08-01 12:30:00,14.889487893191458,80.94322550262982,9.688800347126682,2.927303873404508,2.927303873404508,VESSEL_200000003,Tanker
200000003,2026-08-01 13:00:00,14.9661309403578,80.95606487897871,12.828695592658875,12.61424251092723,12.61424251092723,VESSEL_200000003,Tanker
200000003,2026-08-01 13:30:00,15.056240682763038,80.97379876774228,8.847322227417028,8.953204340120815,8.953204340120815,VESSEL_200000003,Tanker
200000003,2026-08-01 14:00:00,15.142858611582822,80.98841314334834,11.199086702101551,12.163047284789254,12.163047284789254,VESSEL_200000003,Tanker
200000003,2026-08-01 14:30:00,15.22929613797466,81.00292533741622,11.306095988822019,18.584505891728952,18.584505891728952,VESSEL_200000003,Tanker
200000003,2026-08-01 15:00:00,15.311319016200796,81.01824342799796,11.744064916731704,9.48310122013369,9.48310122013369,VESSEL_200000003,Tanker
200000003,2026-08-01 15:30:00,15.401366787325886,81.0348504852143,11.863326156682183,11.097250237636253,11.097250237636253,VESSEL_200000003,Tanker
200000003,2026-08-01 16:00:00,15.484375431490053,81.05458173001013,10.0465101029673,5.734210673984201,5.734210673984201,VESSEL_200000003,Tanker
200000003,2026-08-01 16:30:00,15.568261674729005,81.06807369919677,8.842521508230957,13.6271756668646,13.6271756668646,VESSEL_200000003,Tanker
200000003,2026-08-01 17:00:00,15.65338108981148,81.08518139394566,8.014020275511,6.506992278088148,6.506992278088148,VESSEL_200000003,Tanker
200000003,2026-08-01 17:30:00,15.7363855254459,81.09695004702017,10.655946481520415,9.543688026360218,9.543688026360218,VESSEL_200000003,Tanker
200000003,2026-08-01 18:00:00,15.824551535912127,81.11400087353884,10.611668821031415,5.3971409438934534,5.3971409438934534,VESSEL_200000003,Tanker
200000003,2026-08-01 18:30:00,15.911771819633476,81.13136131255108,10.793318518067572,13.222488367365308,13.222488367365308,VESSEL_200000003,Tanker
200000003,2026-08-01 19:00:00,15.996250785654949,81.14982286454446,10.321186409358962,8.904405061936108,8.904405061936108,VESSEL_200000003,Tanker
200000003,2026-08-01 19:30:00,16.07945072379427,81.15940492992655,9.163808792810396,5.9958345874544,5.9958345874544,VESSEL_200000003,Tanker
200000003,2026-08-01 20:00:00,16.166116247493335,81.1778547828534,10.459422638963632,6.612144766460428,6.612144766460428,VESSEL_200000003,Tanker
200000003,2026-08-01 20:30:00,16.253357806686335,81.19438175526972,10.248632272989454,7.175240430285433,7.175240430285433,VESSEL_200000003,Tanker
200000003,2026-08-01 21:00:00,16.337954122701607,81.20899561442879,8.960153320996424,10.099919873686968,10.099919873686968,VESSEL_200000003,Tanker
200000003,2026-08-01 21:30:00,16.42268116778575,81.22253701500954,10.598123973248914,3.1657087273200464,3.1657087273200464,VESSEL_200000003,Tanker
200000003,2026-08-01 22:00:00,16.51012929766328,81.24254904188133,10.155763246108506,12.257092842804358,12.257092842804358,VESSEL_200000003,Tanker
200000003,2026-08-01 22:30:00,16.58793691083331,81.2534571839194,10.114501660259341,5.079156046474696,5.079156046474696,VESSEL_200000003,Tanker
200000003,2026-08-01 23:00:00,16.679485377031824,81.27548120963012,9.231665860982169,6.252504133183029,6.252504133183029,VESSEL_200000003,Tanker
200000003,2026-08-01 23:30:00,16.763827310104837,81.29042558619433,9.185906267871568,11.685001765143703,11.685001765143703,VESSEL_200000003,Tanker
200000004,2026-08-01 00:00:00,13.137689960049057,80.4741445557547,8.7181093357868,128.8004365114658,128.8004365114658,VESSEL_200000004,Fishing
200000004,2026-08-01 00:30:00,13.096865731833484,80.53470936842409,9.75410815154302,121.84973563591932,121.84973563591932,VESSEL_200000004,Fishing
200000004,2026-08-01 01:00:00,13.055061620758817,80.60027164104625,8.602082465539974,127.44308812672023,127.44308812672023,VESSEL_200000004,Fishing
200000004,2026-08-01 01:30:00,13.010168893220701,80.66569053842274,7.553100431257402,127.42760227233882,127.42760227233882,VESSEL_200000004,Fishing
200000004,2026-08-01 02:00:00,12.96270473808377,80.72853241549379,7.814963313243149,126.96904081041288,126.96904081041288,VESSEL_200000004,Fishing
200000004,2026-08-01 02:30:00,12.919290470309598,80.78876411754584,9.952517885124609,125.94565268108131,125.94565268108131,VESSEL_200000004,Fishing
200000004,2026-08-01 03:00:00,12.875806028446519,80.85749926812015,8.798045327072467,124.89796844255224,124.89796844255224,VESSEL_200000004,Fishing
200000004,2026-08-01 03:30:00,12.833702122875755,80.91662510212959,9.70983404204214,122.07016833687393,122.07016833687393,VESSEL_200000004,Fishing
200000004,2026-08-01 04:00:00,12.788471333267058,80.9838572428532,8.198111696129777,112.67352841805011,112.67352841805011,VESSEL_200000004,Fishing
200000004,2026-08-01 04:30:00,12.748646797832606,81.04949813705456,8.833428483192877,115.05323986959664,115.05323986959664,VESSEL_200000004,Fishing
200000004,2026-08-01 05:00:00,12.700934269821284,81.10709455882541,9.048773907619953,119.17048986308832,119.17048986308832,VESSEL_200000004,Fishing
200000004,2026-08-01 05:30:00,12.658844673989721,81.17198354305141,7.744292128822903,128.233413731172,128.233413731172,VESSEL_200000004,Fishing
200000004,2026-08-01 06:00:00,12.617921235599752,81.23454597254145,8.901372586573704,124.02741400065996,124.02741400065996,VESSEL_200000004,Fishing
200000004,2026-08-01 06:30:00,12.57117669310089,81.29400823224131,9.403088451619512,122.78511032538351,122.78511032538351,VESSEL_200000004,Fishing
200000004,2026-08-01 07:00:00,12.529772143523958,81.36038875356046,10.90658535976173,119.21872658378753,119.21872658378753,VESSEL_200000004,Fishing
200000004,2026-08-01 07:30:00,12.483381325762744,81.4246434231314,8.369650500777427,125.62441064588226,125.62441064588226,VESSEL_200000004,Fishing
200000004,2026-08-01 08:00:00,12.440762159033895,81.48662456277098,7.546735099472446,124.64961594031034,124.64961594031034,VESSEL_200000004,Fishing
200000004,2026-08-01 08:30:00,12.392662589101738,81.54985498787798,9.157109978957088,116.20916899261998,116.20916899261998,VESSEL_200000004,Fishing
200000004,2026-08-01 09:00:00,12.347366432543774,81.6147713270021,8.71597905247253,111.91370836359472,111.91370836359472,VESSEL_200000004,Fishing
200000004,2026-08-01 09:30:00,12.308297751226725,81.67761945641735,8.524822924605726,118.15327901740636,118.15327901740636,VESSEL_200000004,Fishing
200000004,2026-08-01 10:00:00,12.26452999287723,81.74104094172768,11.621300031326284,126.83837306632225,126.83837306632225,VESSEL_200000004,Fishing
200000004,2026-08-01 10:30:00,12.219764097298217,81.80327590819807,10.055473615843,127.86285607893834,127.86285607893834,VESSEL_200000004,Fishing
200000004,2026-08-01 11:00:00,12.177622454963917,81.86583464179677,8.803290275698247,122.34191421813766,122.34191421813766,VESSEL_200000004,Fishing
200000004,2026-08-01 11:30:00,12.132830922320236,81.93314156009038,8.779857255492908,122.6135614337321,122.6135614337321,VESSEL_200000004,Fishing
200000004,2026-08-01 12:00:00,12.08800778725671,81.99292081178551,10.1907514017821,113.47854361960233,113.47854361960233,VESSEL_200000004,Fishing
200000004,2026-08-01 12:30:00,12.04185653664623,82.05511502569335,6.918341736256065,119.91923785085355,119.91923785085355,VESSEL_200000004,Fishing
200000004,2026-08-01 13:00:00,11.997809948439466,82.11954517262798,10.351663640302473,123.51212681674406,123.51212681674406,VESSEL_200000004,Fishing
200000004,2026-08-01 13:30:00,11.953708947161708,82.18310099643034,10.28787137008356,119.85763599212304,119.85763599212304,VESSEL_200000004,Fishing
200000004,2026-08-01 14:00:00,11.9100797387655,82.24759952700707,9.017161632911408,127.97485352624494,127.97485352624494,VESSEL_200000004,Fishing
200000004,2026-08-01 14:30:00,11.868003908880844,82.31115327996044,8.20361963460157,124.67700681875623,124.67700681875623,VESSEL_200000004,Fishing
200000004,2026-08-01 15:00:00,11.823740136366801,82.3705856943918,7.6752198007735215,128.16617524907087,128.16617524907087,VESSEL_200000004,Fishing
200000004,2026-08-01 15:30:00,11.779589925562185,82.43424043925246,9.142518811718878,130.37752435944407,130.37752435944407,VESSEL_200000004,Fishing
200000004,2026-08-01 16:00:00,11.731860668566968,82.4965592460117,8.315811306746943,132.0433244062992,132.0433244062992,VESSEL_200000004,Fishing
200000004,2026-08-01 16:30:00,11.693117632154644,82.56435468144817,8.098536829515979,119.13975069634493,119.13975069634493,VESSEL_200000004,Fishing
200000004,2026-08-01 17:00:00,11.649578399553343,82.62620411920486,9.787436567506337,123.7990751180553,123.7990751180553,VESSEL_200000004,Fishing
200000004,2026-08-01 17:30:00,11.6053693735039,82.68967133228855,10.016465137727135,128.77247148241992,128.77247148241992,VESSEL_200000004,Fishing
200000004,2026-08-01 18:00:00,11.557703655993299,82.7481280805838,10.240443146293718,130.67605553900725,130.67605553900725,VESSEL_200000004,Fishing
200000004,2026-08-01 18:30:00,11.515032467874148,82.81217047045713,9.337732569649411,129.39162120445022,129.39162120445022,VESSEL_200000004,Fishing
200000004,2026-08-01 19:00:00,11.476799216889138,82.88019025999019,8.866981052056515,120.27177696477325,120.27177696477325,VESSEL_200000004,Fishing
200000004,2026-08-01 19:30:00,11.429357244358702,82.94182665901396,8.223629842913393,134.981208327014,134.981208327014,VESSEL_200000004,Fishing
200000004,2026-08-01 20:00:00,11.389034992510597,83.00796480936458,8.317847350833082,129.01252669418395,129.01252669418395,VESSEL_200000004,Fishing
200000004,2026-08-01 20:30:00,11.342874222456542,83.06984532682162,10.488363015685987,127.91428578700395,127.91428578700395,VESSEL_200000004,Fishing
200000004,2026-08-01 21:00:00,11.299205312041247,83.13350157171571,9.579489156644316,115.81937442412665,115.81937442412665,VESSEL_200000004,Fishing
200000004,2026-08-01 21:30:00,11.254022839654553,83.194382898807,7.958856791002189,133.14651316920168,133.14651316920168,VESSEL_200000004,Fishing
200000004,2026-08-01 22:00:00,11.213443902112596,83.26148124750104,9.493911165498083,131.49055567746086,131.49055567746086,VESSEL_200000004,Fishing
200000004,2026-08-01 22:30:00,11.16614033172312,83.32243592443,8.145226378180226,126.72238659519176,126.72238659519176,VESSEL_200000004,Fishing
200000004,2026-08-01 23:00:00,11.122367311149858,83.38269254921828,9.187500636825613,124.33878225341353,124.33878225341353,VESSEL_200000004,Fishing
200000004,2026-08-01 23:30:00,11.08197197555739,83.45035380368472,9.250143187733675,125.98136662170297,125.98136662170297,VESSEL_200000004,Fishing
200000005,2026-08-01 00:00:00,13.22673598356331,80.36559957547783,11.243093729556298,225.80145404953853,225.80145404953853,VESSEL_200000005,Cargo
